Unnamed: 0,Acc_no,Analysis,Array_type,Cell_line,CO2,Control_condition,Control_gene_down,Control_gene_up,Control_PD,Control_specifics,Control_subtype,Control_time,Control_type,Disease,ENA_acc,FBS,Gene,Gene_down,Gene_up,Immortal_line,Immortal_mechanism,LogFC,MegaP,numeric_time,Organ,Oxygen,P_S,PD,Pre_SASP_t,Pvalues,Quiesce_inducer,Radiation_dose,Replicates,RNAseq_Microarray,Sen_subtype,Sen_type,SENvCON,Seq_platform,Single_Paired,Species,Spot_length,Study,Subtype_subtype,Time_after_induction,Treatment,Treatment_dose,X,X1or2_colour,Comparison,cellage_gene_name,cellage_senescence_effect,cellage_senescence_type,cellage_pmid,direction
5809834,GSE122079,Limma,,IMR,,RAS_ouabain,IONpump,none,14.0,RAS16h_ouab,RAS,6d,OIS,none,PRJNA503415,10.00%,HOPX,IONpump,none,No,,-0.05760175,-1.211624,6.0,Lung,,,14.0,No,0.8253386,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,6d,digoxin,none,RASdig16_RASouab16,,herranz_2_RASdig16_RASouab16,HOP homeobox,Induces,Oncogene-induced,25345926,no_change
5871147,GSE122079,Limma,,IMR,,RAS_digoxin,IONpump,none,14.0,RAS16h_dig,RAS,7d,OIS,none,PRJNA503415,10.00%,GJA1,IONpump,none,No,,-0.8955244,-53382766498.0,7.0,Lung,,,14.0,No,1.873264e-11,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin_caspase_inhibitor,none,RASdig36CI_RASdig16,,herranz_2_RASdig36CI_RASdig16,gap junction protein alpha 1,Induces,Unclear,30518918,no_change
6748445,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce2dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,CYB5R3,p53,E1A,No,,-1.154986,-7642402686.0,,Lung,5.00%,Yes,,No,1.308489e-10,,,3,M,,,No,,,Human,,kirschner_1,,,shp53,none,Ishp53_QD48shp53,1,kirschner_1_Ishp53_QD48shp53,cytochrome b5 reductase 3,Inhibits,Unclear,24450884,downregulated
5312398,GSE127116,Limma,,IMR,,RAS,none,none,,RASd5,RAS,5d,OIS,none,PRJNA524181,10.00%,CPEB1,LTR10,none,No,,-1.34022,-414.2938,5.0,Lung,,,,No,0.002413746,,,3,R,RAS,OIS,No,IonXpress,Single,Human,110,hari,ER:RAS,5d,siLTR10,none,R5siLTR10_R5,,hari_R5siLTR10_R5,cytoplasmic polyadenylation element binding protein 1,Induces,Replicative,19141477,downregulated
2689319,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,RELA,none,,BRAF_24h_CpdA_2h,RAF,1d,OIS,none,PRJNA556258,,EWSR1,none,GR,Yes,hTERT,0.2149217,1.044292,1.0,Skin,,,,Yes,0.9575868,,1000ng_ml,8,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,clobetasol,2nM_2h,O24Clob2_O24CpdA2,1,carvalho_1_O24Clob2_O24CpdA2,EWS RNA binding protein 1,Induces,Unclear,21030557,no_change
4411864,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,LAMP2,PPP1CB,none,No,,1.107826,1829514426.0,6.0,Lung,,,14.0,No,5.465931e-10,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,PPP1CB,none,PPP1CB_RASc,,georgilis_1_PPP1CB_RASc,lysosomal associated membrane protein 2,Inhibits,Unclear,21858089,upregulated
9722574,GSE74324,Limma,,IMR,,RAS,none,none,,RASshC,RAS,12d,OIS,none,PRJNA299683,10.00%,MDK,p16_p21,none,No,,0.7721984,827764319.0,12.0,Lung,,,,No,1.208073e-09,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp16p21,none,RASshp16p21_RAS,,tasdemir_RASshp16p21_RAS,midkine,Inhibits,Stress-induced,31219803,no_change
1589342,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,none,none,,R144_siCTRL,RAS,6d,OIS,none,PRJNA506911,,ITPR3,RELA,none,No,,-1.125,-33303790000000.0,6.0,Lung,,,,No,3.002661e-14,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,6d,siRELA1,20uM,R144relA1_R144ctrl,1,bischof_2_R144relA1_R144ctrl,"inositol 1,4,5-trisphosphate receptor type 3",Induces,Oncogene-induced,24797322,downregulated
3579928,GSE19864,Limma,Affymetrix_U133A,IMR,,RAS_shpRb,pRb,none,,RAS_shpRb,RAS,7d,OIS,none,PRJNA124029,10.0%,DICER1,p107,none,No,,-0.3630819,-3.35892,7.0,Lung,,,,No,0.2977148,,,2,M,RAS,OIS,No,,,Human,,chicas_1,H-rasV12,7d,shp107,none,Rshp107_RshRB,1,chicas_1_Rshp107_RshRB,"dicer 1, ribonuclease III",Inhibits,Stress-induced,26990999,no_change
526472,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,none,none,,RASshLuc,RAS,7d,OIS,none,PRJNA173792,10%,NEDD4,pRb_E2F7,none,No,,-1.044183,-148.7912,7.0,Lung,,,,No,0.006720826,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,shpRb_shE2F7,none,SshRBE2F7_R,1,aksoy_1_SshRBE2F7_R,NEDD4 E3 ubiquitin protein ligase,Inhibits,Oncogene-induced,23549616,downregulated
3702117,GSE2487,Limma,Affymetrix_U133A,IMR,,OIS,none,SmallT,,MEK_ER_SmallT,MEK,3d,OIS,none,PRJNA91885,,BNIP3L,none,E6_E7,Yes,hTERT,-973.9,-3167.049,,Lung,,,,No,0.0003157514,,,2,M,,,No,,,Human,,collado_1,,,E6_E7,none,RE67_Rst,1,collado_1_RE67_Rst,BCL2 interacting protein 3 like,Induces,Oncogene-induced,18267069,downregulated
2638273,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,none,,BRAF_24h_DMSO_2h,RAF,1d,OIS,none,PRJNA556258,,CDK4,RELA,none,Yes,hTERT,-952.946,-72.43753,1.0,Skin,,,,Yes,0.013805,,1000ng_ml,3,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,compoundA,2uM_2h,O24CpdA2_O24DMSO2,1,carvalho_1_O24CpdA2_O24DMSO2,cyclin dependent kinase 4,Inhibits,Replicative,12082615,downregulated
57419100,GSE190998,Limma,,WI38,5%,DDIS,none,none,,Etoposide_siCtrl,Etoposide,8d,DDIS,none,PRJNA789266,10%,MAPKAPK5,NTRK2,none,No,,0.233913815290181,88.4073113745275,8.0,Lung,,0.50%,,No,0.0113112816627079,,50uM,3,R,Etoposide,DDIS,No,Illumina_NovaSeq6000,Paired,Human,204,Anerillas_2,Etoposide,8d,siNTRK2,none,DN_D,,Anerillas_2_DN_D,MAPK activated protein kinase 5,Induces,Oncogene-induced,17254968,no_change
5885898,GSE122079,Limma,,IMR,,RAS_ouabain,IONpump,none,14.0,RAS16h_ouab,RAS,7d,OIS,none,PRJNA503415,10.00%,MVK,IONpump,none,No,,-1.504601,-6148193.0,7.0,Lung,,,14.0,No,1.626494e-07,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,ouabain,none,RASouab36_RASouab16,,herranz_2_RASouab36_RASouab16,mevalonate kinase,Induces,Unclear,26583757,downregulated
11100801,GSE144752,Limma,,BJ,,OIS,none,none,,BRAF_2d_1uM4OHT,BRAF,3d,OIS,none,PRJNA604779,10.00%,SERPINB2,MIR31HG,none,Yes,hTERT,-1.496773,-495587022.0,3.0,Skin,,,,Yes,2.017809e-09,,2d_1uM4OHT,3,R,RAF,OIS,No,NextSeq_500,Single,Human,75,montes,BRAFE600,3d,siMIR31HG,none,OMKD_O,,montes_OMKD_O,serpin family B member 2,Induces,Unclear,28794016,downregulated
8121589,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OIS,none,none,,Inactive_SV40LT_EV,SV40,7d,OIS,none,PRJNA132307,0.25%,CCND1,p21,none,Yes,hTERT_SV40_LT,-1.398821,-447311.0,7.0,Skin,20%,Yes,,No,2.235581e-06,,,3,M,SV40,OIS,No,,,Human,,parmjit_1,SV40_LT,7d,shp21,none,SSVp21sh_SSVev,1,parmjit_1_SSVp21sh_SSVev,cyclin D1,Induces,Unclear,7698220,downregulated
5560898,GSE61130,Limma,,IMR,,RAS,none,none,15.0,RAS_EV,RAS,7d,OIS,none,PRJNA260300,,ENTPD7,none,ZFP36L1,No,,0.4967381,3070.183,7.0,Lung,,,15.0,No,0.0003257134,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Paired,Human,200,herranz_1,ER_RAS,7d,ZFP36L1mut,none,RASZmut_RAS,,herranz_1_RASZmut_RAS,ectonucleoside triphosphate diphosphohydrolase 7,Induces,Oncogene-induced,27737960,no_change
6757613,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce2dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,WNT2,p53,E1A,No,,-1.545101,-163657.0,,Lung,5.00%,Yes,,No,6.110339e-06,,,3,M,,,No,,,Human,,kirschner_1,,,shp53,none,Ishp53_QD48shp53,1,kirschner_1_Ishp53_QD48shp53,Wnt family member 2,Inhibits,Unclear,17643369,downregulated
4078092,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,MAPK1,AKR1C1,none,No,,1.118927,36698.8,6.0,Lung,,,14.0,No,2.724885e-05,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,AKR1C1,none,AKR1C1_RASc,,georgilis_1_AKR1C1_RASc,mitogen-activated protein kinase 1,Induces,Oncogene-induced,23599344,upregulated
8954079,GSE128711,Limma,,HFF,,Dox_sgpRb,pRb,none,,Dox_sgpRb,Dox,1d,DDIS,none,PRJNA528619,,IL1A,p130_pRb,none,No,,1.027534,65.45801,1.0,Skin,,,,Yes,0.01527697,,350nM,2,R,Doxorubicin,DDIS,No,NextSeq_500,Single,Human,75,schade_1,Dox,1d,sgp130pRb,none,Dp130pRb_DpRb,,schade_1_Dp130pRb_DpRb,interleukin 1 alpha,Induces,Unclear,2218499,upregulated
10152655,GSE132370,Limma,,IMR,5.00%,IR,none,none,,ProlifEV,IR,10d,DDIS,none,PRJNA547766,10.00%,DIRAS3,HDAC,none,No,,1.999841,1607.23,10.0,Lung,3.00%,Yes,,No,0.0006221883,,20Gy,3,R,IR,DDIS,No,NextSeq_500,Paired,Human,70,vizioli_2,Xrays,10d,TSA,100nM,It_I,,vizioli_2_It_I,DIRAS family GTPase 3,Inhibits,Unclear,28316325,upregulated
6633856,GSE53379,Limma,Illumin_HWG6V3,IMR,,OIS,none,none,,OIS,RAS,7d,OIS,none,PRJNA231867,10.00%,XAF1,p53,none,No,,1.088359,695821114.0,7.0,Lung,5.00%,Yes,,No,1.437151e-09,,100uM2d+5d,3,M,Etoposide,DDIS,No,,,Human,,kirschner_1,Etoposide,7d,shp53,none,Dshp53_R,1,kirschner_1_Dshp53_R,XIAP associated factor 1,Induces,Stress-induced,26802028,upregulated
2579380,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,none,,BRAF_48h_DMSO_2h,RAF,2d,OIS,none,PRJNA556258,,IGFBP7,none,GR,Yes,hTERT,31.47519,23.54186,2.0,Skin,,,,Yes,0.04247753,,1000ng_ml,4,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,2d,clobetasol,2nM_2h,O48Clob2_O48DMSO2,1,carvalho_1_O48Clob2_O48DMSO2,insulin like growth factor binding protein 7,Induces,Oncogene-induced,18267069,upregulated
9786420,GSE74324,Limma,,IMR,,RASshp53,p53,none,,RASshp53,RAS,12d,OIS,none,PRJNA299683,10.00%,PPM1D,p16_p21,none,No,,1.170378,885541674528.0,12.0,Lung,,,,No,1.129252e-12,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp16p21,none,RASshp16p21_RASshp53,,tasdemir_RASshp16p21_RASshp53,"protein phosphatase, Mg2+/Mn2+ dependent 1D",Inhibits,Unclear,19544416,upregulated
3681999,GSE2487,Limma,Affymetrix_U133A,IMR,,OIS,none,none,,MEK_ER,MEK,3d,OIS,none,PRJNA91885,,MAPK12,none,E6_E7,Yes,hTERT,138.9,856.6813,,Lung,,,,No,0.001167295,,,2,M,,,No,,,Human,,collado_1,,,E6_E7,none,RE67_R,1,collado_1_RE67_R,mitogen-activated protein kinase 12,Induces,Unclear,26583757,upregulated
91719710,GSE212085,Limma,,IMR,5%,DDIS,none,none,,Doxorubicin_150nM,Doxorubicin,10d,DDIS,none,PRJNA873928,10%,HMGA2,none,none,No,,1.67498595391484,71404375.878875,10.0,Lung,,,,No,1.400474393469e-08,,150nM,3,R,Doxorubicin,DDIS,No,NextSeq_2000,Paired,Human,116,Marin,Doxorubicin,10d,MDL72527,50uM,DM_D,,Marin_DM_D,high mobility group AT-hook 2,Induces,Oncogene-induced,16901784,upregulated
9762716,GSE74324,Limma,,IMR,,RASshp53,p53,none,,RASshp53,RAS,12d,OIS,none,PRJNA299683,10.00%,RRM2B,BRD4,none,No,,1.001176,5.13522e+16,12.0,Lung,,,,No,1.947336e-17,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shBRD4,none,RASshBRD4_RASshp53,,tasdemir_RASshBRD4_RASshp53,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Inhibits,Unclear,23139867,upregulated
4547234,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,HMGB2,p53,none,No,,1.856566,127.4603,6.0,Lung,,,14.0,No,0.007845578,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,p53,none,P53_RASc,,georgilis_1_P53_RASc,high mobility group box 2,Inhibits,Oncogene-induced,27799366,upregulated
5343296,GSE127116,Limma,,IMR,,RAS,none,none,,RASd8,RAS,8d,OIS,none,PRJNA524181,10.00%,RB1,LTR10,none,No,,0.1013489,2.075447,8.0,Lung,,,,No,0.4818239,,,3,R,RAS,OIS,No,IonXpress,Single,Human,110,hari,ER:RAS,8d,siLTR10,none,R8siLTR10_R8,,hari_R8siLTR10_R8,RB transcriptional corepressor 1,Induces,Stress-induced,24231354,no_change
2633591,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,none,,BRAF_24h_DMSO_2h,RAF,1d,OIS,none,PRJNA556258,,SLC31A2,none,GR,Yes,hTERT,3.463279,3.287283,1.0,Skin,,,,Yes,0.3042026,,1000ng_ml,8,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,clobetasol,2nM_2h,O24Clob2_O24DMSO2,1,carvalho_1_O24Clob2_O24DMSO2,solute carrier family 31 member 2,Induces,Oncogene-induced,27737960,no_change
11589693,GSE178115,Limma,Agilent,HDF,,REP,ATM,none,,REP_3d,REP,3d,REP,none,PRJNA737497,10%,NUTF2,none,none,No,,-396.0,-20.21579,3.0,Skin,,,,Yes,0.04946629,,,3,M,REP,REP,No,,,Human,,Yang,REP,3d,KU60019,0.5uM,R3dATMi_R3d,1,Yang_R3dATMi_R3d,nuclear transport factor 2,Inhibits,Unclear,29970603,downregulated
83476,GSE103938,Limma,,IMR,,RAS,none,none,12.0,RAS10d,RAS,10d,OIS,none,PRJNA407729,,SFRP1,mTOR,none,No,,1.55025777258023,1264.40904565135,10.0,Lung,,,12.0,No,0.0007908833011273,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,RAS,10d,rapamycin,1nM,R1nMRap_R,,aarts_1_R1nMRap_R,secreted frizzled related protein 1,Induces,Stress-induced,22927647,upregulated
3795993,GSE76125,Limma,,MRC,5.00%,IR,none,none,,I10,IR,10d,DDIS,Parkin,PRJNA306369,10.00%,RAN,mitochondrial,Parkin,No,,-1.2422,-546357076.0,10.0,Lung,,Yes,,No,1.830305e-09,,20Gy,3,R,IR,DDIS,No,NextSeq_500,Paired,Human,70,correia_melo,X_rays,10d,CCCP,12.5uM_4d,I10CCCP_I10,,correia_melo_I10CCCP_I10,"RAN, member RAS oncogene family",Inhibits,Unclear,23160023,downregulated
198709,GSE103938,Limma,,IMR,,RAS,none,none,12.0,RAS10d,RAS,10d,OIS,none,PRJNA407729,,ARID3A,mTOR,none,No,,-0.766206810529412,-22.8264041035194,10.0,Lung,,,12.0,No,0.0438089151258748,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,10nM,OSKM10nMRap_R,,aarts_1_OSKM10nMRap_R,AT-rich interaction domain 3A,Inhibits,Oncogene-induced,11812999,no_change
9824135,GSE74324,Limma,,IMR,,RASshBRD4,BRD4,none,,RASshBRD4,RAS,12d,OIS,none,PRJNA299683,10.00%,RBBP4,p16_p21,none,No,,0.24784,462.3539,12.0,Lung,,,,No,0.002162845,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp16p21,none,RASshp16p21_RASshBRD4,,tasdemir_RASshp16p21_RASshBRD4,"RB binding protein 4, chromatin remodeling factor",Inhibits,Unclear,26491019,no_change
11673910,GSE178115,Limma,Agilent,HDF,,REP,ROCK_ATM,none,,REP_8d,REP,8d,REP,none,PRJNA737497,10%,NEK2,none,none,No,,11.33333,286.1171,8.0,Skin,,,,No,0.003495072,,,3,M,REP,REP,No,,,Human,,Yang,REP,8d,Y27632_KU60019,2.5uM_0.5uM,R8dCOMBOi_R8d,1,Yang_R8dCOMBOi_R8d,NIMA related kinase 2,Inhibits,Unclear,32264951,upregulated
184918,GSE103938,Limma,,IMR,,RAS_Rap10nM,mTOR,none,12.0,Ras_Rap10nM,RAS,10d,OIS,none,PRJNA407729,,XAF1,mTOR,none,No,,0.0,0.0,10.0,Lung,,,12.0,No,1.0,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,10nM,OSKM10nMRap_R10nMRap,,aarts_1_OSKM10nMRap_R10nMRap,XIAP associated factor 1,Induces,Stress-induced,26802028,no_change
4518941,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,BAP1,p16,none,No,,-1.200921,-5748.345,6.0,Lung,,,14.0,No,0.0001739631,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,CDKN2A,none,CDKN2A_RASc,,georgilis_1_CDKN2A_RASc,BRCA1 associated protein 1,Induces,Unclear,26416890,downregulated
4183023,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,XPO1,DCAMKL3,none,No,,2.078256,403510.6,6.0,Lung,,,14.0,No,2.47825e-06,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,DCAMKL3,none,DCAMKL3_RASc,,georgilis_1_DCAMKL3_RASc,exportin 1,Induces,Unclear,31305018,upregulated
4491758,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,TRIM28,SKP1A,none,No,,-1.061972,-7138.977,6.0,Lung,,,14.0,No,0.0001400761,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,SKP1A,none,SKP1A_RASc,,georgilis_1_SKP1A_RASc,tripartite motif containing 28,Induces,Oncogene-induced,25160591,downregulated
4354656,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,STAG2,MAP3K6,none,No,,1.469106,4604.514,6.0,Lung,,,14.0,No,0.0002171782,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,MAP3K6,none,MAP3K6_RASc,,georgilis_1_MAP3K6_RASc,stromal antigen 2,Induces,Replicative,28819029,upregulated
19508151,GSE224070,Limma,,IMR,5%,DDIS,COPB2,none,,50ugmL_Bleomycin_24hr,Bleomycin,10d,DDIS,none,PRJNA929513,10%,SMC2,COPB2,none,No,,-1.36082961467218,-21.0560648659494,10.0,Lung,,Yes,,No,0.0474922549092799,,100nM_4OHT,3,R,RAS,OIS,No,NextSeq_2000,Single,Human,71,McHugh_1,ER:RAS,10d,shCOPB2,1ugml_Doxycycline,Osh_Dsh,,McHugh_1_Osh_Dsh,structural maintenance of chromosomes 2,Inhibits,Unclear,25474630,downregulated
182423,GSE103938,Limma,,IMR,,RAS_Rap10nM,mTOR,none,12.0,Ras_Rap10nM,RAS,10d,OIS,none,PRJNA407729,,SENP7,mTOR,none,No,,2.04999032431824,200.107496862737,10.0,Lung,,,12.0,No,0.0049973140221025,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,10nM,OSKM10nMRap_R10nMRap,,aarts_1_OSKM10nMRap_R10nMRap,SUMO specific peptidase 7,Inhibits,Unclear,18616636,upregulated
4290935,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,PTTG1,ITCH,none,No,,-1.008393,-4198.348,6.0,Lung,,,14.0,No,0.0002381889,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,ITCH,none,ITCH_RASc,,georgilis_1_ITCH_RASc,"PTTG1 regulator of sister chromatid separation, securin",Induces,Unclear,20452981,downregulated
565320,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,E2F7,none,,RASshE2F7,RAS,7d,OIS,none,PRJNA173792,10%,RAF1,pRb,none,No,,-0.07602008,-1.362443,7.0,Lung,,,,No,0.7339759,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,shpRb,none,SshRB_SshE2F7,1,aksoy_1_SshRB_SshE2F7,"Raf-1 proto-oncogene, serine/threonine kinase",Induces,Oncogene-induced,9765202,no_change
11303478,GSE124609,Limma,,WI38,,REP,none,none,,Prolif,REP,4d,REP,none,PRJNA512837,,CBX8,none,none,No,,-1.504929,-1234.467,4.0,Lung,,1.00%,,No,0.0008100663,,,2,R,REP,REP,No,Illumina_HiSeq_2000,Single,Human,51,sabath,REP,4d,HeatShock,2hr_440C_onD4,RHS_R,,sabath_RHS_R,chromobox 8,Inhibits,Unclear,17332741,downregulated
13211810,GSE190998,Limma,,WI38,5%,Prolif,none,none,,Prolif_siCtrl,Etoposide,8d,DDIS,none,PRJNA789266,10%,HMGB2,NTRK2,none,No,,-2.49068830567848,-13095983102977.7,8.0,Lung,,0.50%,,No,7.63592921689574e-14,,50uM,3,R,Etoposide,DDIS,No,Illumina_NovaSeq6000,Paired,Human,204,Anerillas_2,Etoposide,8d,siNTRK2,none,DN_P,,Anerillas_2_DN_P,high mobility group box 2,Inhibits,Oncogene-induced,27799366,downregulated
10103182,GSE75207,Limma,Affymetrix_HuGene1,IMR,,OIS,none,none,,RAS,RAS,7d,OIS,none,PRJNA302803,10.00%,DMTF1,ARID1B,none,No,,0.0571098,1.646413,7.0,Lung,,,,No,0.6073809,,,3,M,RAS,OIS,No,,,Human,,tordella_1,ER_RAS,7d,shARID1B,none,RshA1B_R,1,tordella_1_RshA1B_R,cyclin D binding myb like transcription factor 1,Induces,Oncogene-induced,18267069,no_change
6635780,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,DDISshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,BUB1,p53,none,No,,-1.093803,-77.16785,7.0,Lung,5.00%,Yes,,No,0.01295876,,10dPuromycin,3,M,RAS,OIS,No,,,Human,,kirschner_1,H-RASG12V,7d,shp53,none,Rshp53_Dshp53,1,kirschner_1_Rshp53_Dshp53,BUB1 mitotic checkpoint serine/threonine kinase,Inhibits,Oncogene-induced,17488820,downregulated
9379444,GSE60652,Limma,Affymetrix_U133A,IMR,,OIS,none,none,,ER_RAS,RAS,6d,OIS,none,PRJNA259203,,SIK1,pRb,none,No,,-304.75,-178.8213,6.0,Lung,,,,No,0.005592176,,,2,M,RAS,OIS,No,,,Human,,takebayashi,ER_RAS,6d,sipRb,none,RshRb_R,1,takebayashi_RshRb_R,salt inducible kinase 1,Induces,Unclear,26583757,downregulated
1474115,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,none,none,,R72_siCTRL,RAS,3d,OIS,none,PRJNA506911,,BRIP1,RELA,none,No,,-1.225,-1871625961.0,3.0,Lung,,,,Yes,5.342948e-10,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,3d,siRELA1,20uM,R72relA1_R72jun1,1,bischof_2_R72relA1_R72jun1,BRCA1 interacting helicase 1,Inhibits,Oncogene-induced,22137763,downregulated
9707615,GSE74324,Limma,,IMR,,RAS,none,none,,RASshC,RAS,12d,OIS,none,PRJNA299683,10.00%,ESR1,RELA,none,No,,0.0,0.0,12.0,Lung,,,,No,1.0,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shRELA,none,RASshRELA_RAS,,tasdemir_RASshRELA_RAS,estrogen receptor 1,Inhibits,Oncogene-induced,27259243,no_change
11715366,GSE178115,Limma,Agilent,HDF,,REP,ATM,none,,REP_15d,REP,15d,REP,none,PRJNA737497,10%,MIF,none,none,No,,20923.67,54.7014,15.0,Skin,,,,No,0.01828107,,,3,M,REP,REP,No,,,Human,,Yang,REP,15d,KU60019,0.5uM,R15dATMi_R15d,1,Yang_R15dATMi_R15d,macrophage migration inhibitory factor,Inhibits,Stress-induced,24274936,upregulated
4134589,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,AKT1,C20,none,No,,-1.14602,-11377.11,6.0,Lung,,,14.0,No,8.789579e-05,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,C20,none,C20_RASc,,georgilis_1_C20_RASc,AKT serine/threonine kinase 1,Induces,Oncogene-induced,17045205,downregulated
3607077,GSE19864,Limma,Affymetrix_U133A,IMR,,RAS_shp107,p107,none,,RAS_shp107,RAS,7d,OIS,none,PRJNA124029,10.0%,KDM2B,p130,none,No,,-1.030772,-1063.552,7.0,Lung,,,,No,0.0009402452,,,2,M,RAS,OIS,No,,,Human,,chicas_1,H-rasV12,7d,shp130,none,Rshp130_Rshp107,1,chicas_1_Rshp130_Rshp107,lysine demethylase 2B,Inhibits,Replicative,21757686,downregulated
17551231,GSE234417,Limma,,WI38,5%,DDIS,none,none,,12Gy,IR,20d,DDIS,none,PRJNA981207,10%,LIN9,none,none,No,,-1.59723145124805,-33.2900212239355,20.0,Lung,5%,Yes,,No,0.030039031614705,,12Gy,4,R,IR,DDIS,No,Illumina_NextSeq_500,Single,Human,85,Gulen,IR,20d,H151,0.5uM_FromD10PerDayFor10days,DH_D,,Gulen_DH_D,lin-9 DREAM MuvB core complex component,Inhibits,Oncogene-induced,21860417,downregulated
